Cust_id,Age,Income_group,Existing_Customer,Occupation_type,Education_Qualification,Dependents,Marital_Status,Gender,Debt_Burden_Ratio,Years_at_current_address,Credit_Amount,Housing_1_Own_2_Rent,Employed_since_yrs,Location,DPD_30_6M,DPD_60_6M,Months_on_book,Default_Flag,Occupation_Partner,Job_Seniority,Assets,Savings
59546,42,> 100000,0,Govt,4,0,Married,M,< = 0.10,10,57425,1,20,North,0,0,< 6,0,partime,3,0,1.956923077
8214,37,< = 50000,0,Govt,1,1,Married,M,< = 0.50,14,222820,1,7,South,0,0,> = 6,0,fixed,2,4000,0.685714286
56429,42,> 100000,0,Govt,4,2,Single,M,< = 0.50,15,166219,2,13,South,1,1,< 6,0,freelance,1,6000,1.296
20001,49,> 100000,0,Private,4,1,Married,F,< = 0.50,8,226943,2,13,South,0,0,< 6,0,others,20,11000,5.8125
1457,38,> 100000,0,Govt,2,0,Married,M,< = 0.10,15,109395,2,8,South,0,0,< 6,0,partime,0,8500,1.523809524
4508,37,> 100000,0,Private,4,1,Single,F,< = 0.10,0,80939,1,10,Central,0,0,> = 6,0,partime,0,0,0.688073394
35385,42,< = 50000,0,Govt,2,0,Single,F,< = 0.10,0,240540,2,7,Central,1,1,< 6,1,fixed,0,0,2.796521739
60344,52,<=100000,1,Private,1,1,Married,M,< = 0.10,15,98415,2,18,South,0,0,< 6,0,partime,0,4500,0.12
52399,23,< = 15000,0,Govt,4,2,Married,F,< = 0.10,15,119695,2,5,Central,1,1,< 6,0,freelance,2,0,1.776
24972,42,> 100000,0,Govt,3,0,Single,M,< = 0.10,12,298772,2,20,Central,0,0,< 6,0,partime,0,2000,1.6
330,45,<=100000,0,Govt,4,1,Married,M,< = 0.50,8,97993,1,10,Central,0,0,< 6,0,freelance,2,11000,2.928
9851,40,<=100000,0,Private,2,1,Married,M,> 0.50,9,242740,2,7,North,0,0,< 6,0,fixed,30,0,4.756363636
81035,44,> 100000,0,Govt,2,1,Single,F,< = 0.10,11,273867,1,9,North,0,0,< 6,0,fixed,0,0,0.9
91622,43,<=100000,0,Govt,4,0,Married,F,< = 0.10,12,298916,1,6,North,0,0,> = 6,0,fixed,16,0,5.25
95644,35,<=100000,0,Self-Employed,4,0,Married,F,< = 0.10,0,274692,1,10,North,0,0,< 6,0,fixed,1,5000,0.65
51631,28,< = 25000,0,Private,1,0,Married,F,< = 0.10,1,253867,1,2,South,0,0,> = 6,0,fixed,21,0,2.781818182
60208,51,> 100000,0,Private,4,1,Single,M,< = 0.10,15,91720,1,16,North,1,1,> = 6,0,partime,0,8000,5.12
59894,41,> 100000,0,Private,3,1,Married,M,< = 0.50,7,129731,2,10,Central,0,0,> = 6,0,fixed,8,0,6
59405,51,> 100000,0,Govt,1,0,Single,M,< = 0.10,9,111611,1,15,North,0,0,> = 6,0,fixed,10,4000,0.136363636
25841,23,< = 25000,0,Govt,4,1,Single,M,> 0.50,13,235585,2,1,Central,1,1,< 6,1,freelance,1,0,17.16923077
86728,39,<=100000,0,Private,1,0,Single,M,< = 0.10,15,64596,1,10,Central,0,0,> = 6,0,fixed,1,0,2.869565217
96831,43,<=100000,0,Private,2,1,Married,F,< = 0.10,12,277999,2,17,North,0,0,> = 6,0,fixed,0,0,4.16
96885,44,> 100000,0,Govt,4,0,Married,F,< = 0.50,6,212598,1,11,North,0,0,< 6,0,partime,3,6100,3.6
59257,52,> 100000,0,Private,4,1,Married,M,< = 0.10,2,243622,2,13,Central,0,0,> = 6,0,fixed,3,3500,2.355555556
8703,36,<=100000,1,Private,1,1,Married,F,< = 0.10,15,249772,2,9,Central,1,0,> = 6,0,partime,1,3500,2.541176471
22558,45,<=100000,0,Private,4,1,Married,M,< = 0.50,2,185248,2,9,Central,0,0,< 6,0,partime,4,0,1.866666667
67867,41,<=100000,0,Govt,4,0,Married,F,< = 0.10,14,93184,1,10,South,0,0,< 6,0,fixed,3,4000,1.542857143
79089,49,> 100000,0,Private,1,0,Married,M,< = 0.10,5,78855,1,13,Central,0,0,> = 6,0,others,0,2000,5.52
24733,27,< = 35000,0,Govt,2,0,Single,M,< = 0.10,9,210718,2,1,South,1,0,< 6,1,fixed,10,6000,6.88
279,38,< = 50000,0,Private,3,1,Single,M,< = 0.50,9,165847,1,7,Central,1,1,< 6,0,fixed,3,0,4.8384
29700,34,< = 50000,0,Govt,2,2,Single,M,> 0.50,15,117602,1,7,Central,1,1,> = 6,1,fixed,20,0,4.224
94489,40,< = 35000,0,Private,4,1,Married,M,< = 0.50,2,82947,2,7,North,0,0,> = 6,0,partime,1,0,3.433846154
78700,35,<=100000,0,Private,2,1,Married,M,> 0.50,11,104135,2,8,Central,0,0,< 6,0,fixed,7,4000,0.097560976
37306,39,<=100000,0,Private,2,1,Single,M,< = 0.10,11,193395,2,6,Central,0,0,< 6,0,fixed,12,0,3.046153846
94706,43,<=100000,0,Govt,4,1,Married,M,< = 0.10,9,104291,2,10,South,0,0,> = 6,0,freelance,8,0,-1.173333333
13077,36,< = 50000,0,Govt,4,1,Married,M,< = 0.10,14,265251,1,9,South,1,1,> = 6,0,fixed,6,2000,-2.331428571
86443,38,<=100000,0,Private,2,0,Married,F,< = 0.10,11,273569,1,6,North,0,0,< 6,0,fixed,5,0,1.68
34487,36,> 100000,0,Govt,4,1,Married,M,< = 0.10,4,186127,1,8,Central,0,0,> = 6,0,partime,0,4500,4.7154
4143,44,> 100000,1,Private,3,1,Single,F,< = 0.10,7,151814,2,16,North,1,0,< 6,0,freelance,0,30000,3.06
30492,47,> 100000,0,Private,3,2,Single,M,< = 0.10,2,172414,1,18,North,1,1,< 6,0,partime,4,0,1.866666667
1164,45,<=100000,0,Private,4,2,Single,F,< = 0.10,8,169971,2,10,North,1,1,< 6,0,partime,1,0,18
12321,55,<=100000,0,Private,4,1,Married,M,< = 0.50,10,299767,1,16,South,1,1,< 6,0,fixed,1,0,3.3375
81601,27,< = 15000,0,Private,4,1,Married,M,< = 0.50,5,284500,1,4,Central,0,0,< 6,0,fixed,1,6500,4.654545455
92457,44,> 100000,0,Private,4,0,Married,F,< = 0.10,10,201312,2,15,South,0,0,< 6,0,freelance,20,1,0.84
61263,28,< = 25000,0,Govt,3,0,Married,M,> 0.50,12,288341,2,2,South,0,0,> = 6,0,freelance,1,0,20.25
73376,38,< = 50000,0,Govt,1,1,Single,F,< = 0.10,0,272324,1,8,North,0,0,< 6,0,freelance,10,3000,1.188
35299,34,<=100000,0,Self-Employed,1,0,Single,M,< = 0.50,8,251367,1,10,South,1,1,> = 6,1,freelance,3,5000,0.284
81638,44,> 100000,0,Private,1,1,Single,M,> 0.50,2,161129,2,18,South,1,1,> = 6,1,freelance,1,0,0.036
865,34,< = 50000,0,Govt,4,1,Single,M,< = 0.50,15,245206,2,7,North,0,0,> = 6,0,freelance,13,2500,-0.90625
55515,38,<=100000,0,Govt,3,1,Single,F,> 0.50,3,163703,2,7,South,1,1,> = 6,1,fixed,10,0,3.76
69470,49,> 100000,0,Private,4,2,Married,F,< = 0.10,6,116407,2,19,Central,0,0,> = 6,0,freelance,20,0,3.146666667
6117,41,<=100000,0,Private,1,1,Married,F,< = 0.50,0,69803,2,10,South,0,0,< 6,0,freelance,12,0,5.4
72767,45,<=100000,0,Private,2,2,Single,F,< = 0.10,9,68722,1,17,Central,0,0,< 6,0,fixed,10,4000,0.635294118
95571,55,> 100000,0,Private,2,1,Married,M,< = 0.10,2,122867,2,13,North,0,0,> = 6,0,partime,1,0,1.743157895
60959,38,<=100000,0,Govt,1,2,Married,F,< = 0.10,8,106732,1,9,Central,0,0,> = 6,0,freelance,0,2800,-2.377142857
48782,53,<=100000,0,Govt,2,1,Married,F,< = 0.50,13,87114,1,19,Central,0,0,< 6,0,fixed,3,0,11.25
92504,27,< = 25000,0,Private,1,0,Married,M,> 0.50,4,143796,2,1,Central,0,0,< 6,0,fixed,12,0,1.938461538
71725,41,> 100000,0,Govt,1,1,Single,F,< = 0.50,8,113413,2,11,Central,1,0,< 6,1,fixed,10,12000,4.392
97381,43,> 100000,0,Private,3,1,Married,F,< = 0.10,11,96172,1,10,North,0,0,< 6,0,fixed,2,4000,0.171428571
68171,49,> 100000,0,Private,4,1,Married,F,< = 0.50,11,86637,2,15,North,0,0,> = 6,0,partime,2,5000,7.02
69135,49,> 100000,0,Govt,1,0,Married,M,< = 0.10,11,71278,1,20,North,0,0,< 6,0,freelance,1,8000,3.9375
5219,44,< = 50000,1,Private,4,1,Married,M,< = 0.10,10,64110,1,6,Central,1,0,> = 6,0,fixed,10,4000,0.635294118
32206,47,> 100000,0,Private,2,1,Single,M,< = 0.50,12,155902,1,19,Central,1,1,> = 6,0,freelance,1,1200,2.556521739
50454,37,<=100000,0,Private,2,1,Married,F,> 0.50,3,123933,1,9,Central,1,1,> = 6,1,fixed,6,0,1.7136
88284,31,< = 25000,0,Govt,1,0,Married,M,< = 0.50,10,175596,1,2,North,0,0,< 6,0,fixed,0,0,1.876363636
30972,36,<=100000,0,Private,4,2,Single,F,< = 0.10,13,202273,2,9,South,0,0,< 6,0,partime,3,3000,2.34
25848,38,<=100000,1,Private,2,0,Married,F,< = 0.10,15,82573,2,10,South,1,1,< 6,0,partime,0,0,2.979310345
42809,51,<=100000,0,Private,4,1,Married,F,< = 0.50,13,193217,2,17,North,0,0,> = 6,0,fixed,0,0,4.128
99472,42,> 100000,0,Private,4,1,Married,M,< = 0.10,15,236422,2,13,North,0,0,> = 6,0,fixed,4,0,2.569948187
99279,35,<=100000,0,Private,3,1,Married,F,< = 0.10,6,294008,1,9,Central,0,0,< 6,0,fixed,11,0,4.533333333
30500,52,<=100000,1,Private,4,2,Single,M,< = 0.10,0,212692,2,14,Central,1,0,< 6,0,freelance,1,1600,3.475862069
31643,42,<=100000,0,Govt,2,1,Married,M,< = 0.50,12,261730,1,6,Central,0,0,> = 6,0,fixed,12,0,1.697142857
59507,34,> 100000,0,Private,1,1,Married,M,< = 0.10,0,89606,2,10,North,0,0,> = 6,0,freelance,0,4000,0.894117647
13656,36,<=100000,0,Private,3,1,Single,M,< = 0.10,2,282350,1,9,North,1,1,> = 6,0,freelance,4,10000,2.12
15306,43,< = 35000,0,Private,1,0,Married,M,< = 0.50,10,296098,1,6,Central,1,1,< 6,1,fixed,0,7000,2.378571429
64419,45,> 100000,0,Private,3,1,Married,F,< = 0.10,4,235807,2,18,North,0,0,< 6,0,fixed,3,5000,7.527272727
56835,29,< = 35000,0,Private,4,1,Married,F,< = 0.10,9,189762,1,1,South,0,0,< 6,0,others,2,0,3.536842105
70496,45,<=100000,0,Private,4,1,Single,M,> 0.50,15,191536,2,16,South,0,0,> = 6,0,fixed,14,4000,2.742857143
37230,54,> 100000,0,Private,3,0,Married,M,< = 0.10,12,68692,1,14,North,0,0,< 6,0,others,6,0,5.133036283
8460,47,<=100000,0,Self-Employed,4,0,Single,M,> 0.50,8,177817,2,15,South,1,1,< 6,1,freelance,6,5000,2.4
43668,45,< = 50000,0,Govt,1,2,Single,F,< = 0.10,14,108735,2,14,Central,0,0,< 6,0,freelance,10,5000,-1.98
84316,34,<=100000,0,Private,1,1,Single,F,< = 0.10,1,281792,1,10,Central,1,1,< 6,0,freelance,13,2500,-0.90625
17359,38,<=100000,0,Self-Employed,4,0,Married,F,< = 0.10,13,197435,1,8,Central,0,0,< 6,0,partime,2,0,0.6
26868,39,<=100000,0,Private,3,1,Single,M,< = 0.10,15,114618,2,7,South,0,0,> = 6,0,others,1,3500,-0.192
19131,47,> 100000,0,Govt,3,1,Single,M,< = 0.50,14,128202,1,17,South,1,1,> = 6,1,partime,0,0,2.091428571
14328,36,< = 50000,0,Govt,2,1,Single,M,< = 0.50,8,176620,1,7,Central,0,0,> = 6,0,fixed,0,0,0.1
84162,54,> 100000,0,Private,1,1,Single,F,< = 0.10,9,86067,2,15,North,0,0,> = 6,0,others,4,3500,-1.0848
99081,51,<=100000,0,Govt,4,0,Married,M,< = 0.10,11,228499,2,14,South,1,1,< 6,0,partime,1,4000,4
85571,50,<=100000,0,Private,3,2,Married,M,> 0.50,2,142575,1,17,South,0,0,< 6,0,partime,0,0,1.352727273
77504,36,> 100000,0,Private,2,2,Single,F,< = 0.10,7,174801,2,7,North,0,0,< 6,0,partime,2,0,1.909090909
65499,48,> 100000,0,Private,3,1,Single,M,< = 0.10,15,232886,2,17,North,0,0,> = 6,0,fixed,5,0,5.6
37059,37,< = 35000,0,Govt,2,1,Married,F,> 0.50,6,94322,2,9,South,1,1,> = 6,1,fixed,36,12000,1.71
52656,45,> 100000,0,Private,2,1,Married,F,< = 0.50,10,209231,1,20,North,0,0,> = 6,0,partime,0,0,0.792
67508,34,< = 35000,0,Govt,3,2,Married,F,< = 0.10,7,290588,1,8,Central,0,0,< 6,0,partime,2,0,0.6
93016,39,<=100000,0,Govt,4,0,Married,M,< = 0.10,7,249812,1,8,South,1,1,> = 6,0,fixed,7,7000,7.2
16639,28,< = 25000,0,Govt,2,1,Married,F,< = 0.50,5,289050,2,5,Central,0,0,< 6,0,partime,1,0,4.153846154
81296,44,< = 50000,0,Govt,3,1,Single,M,> 0.50,7,183128,1,9,Central,1,1,> = 6,1,fixed,0,4000,3.864
28786,40,> 100000,0,Private,1,0,Married,F,< = 0.50,10,279789,2,7,South,0,0,< 6,0,partime,0,6000,4.624615385
53056,50,> 100000,0,Private,3,1,Married,F,< = 0.10,9,82437,2,17,South,1,1,> = 6,0,fixed,10,0,3.835514019
39730,43,<=100000,0,Private,2,1,Married,M,< = 0.10,6,98037,1,7,Central,0,0,< 6,0,partime,0,0,1.116
45681,22,< = 25000,0,Private,4,1,Single,M,> 0.50,12,269199,1,2,Central,1,1,> = 6,1,fixed,16,1100,2.408571429
58733,49,<=100000,0,Private,1,0,Married,F,> 0.50,14,154565,2,14,South,0,0,< 6,0,partime,3,0,1.956923077
76247,47,< = 50000,0,Private,4,1,Single,M,< = 0.10,12,155502,2,20,North,0,0,> = 6,0,fixed,2,2000,1.68
21221,44,< = 35000,0,Govt,4,1,Married,F,< = 0.10,14,230773,1,7,Central,0,0,< 6,0,fixed,14,3500,1.239669421
9561,24,< = 15000,0,Private,3,1,Married,M,< = 0.10,14,120297,2,3,North,0,0,> = 6,0,fixed,2,1500,-0.96
33407,40,< = 50000,0,Govt,4,0,Single,F,< = 0.10,6,212809,1,10,North,0,0,> = 6,0,fixed,0,0,5.435294118
88034,25,< = 25000,0,Govt,3,2,Married,F,< = 0.10,15,251499,2,2,North,0,0,> = 6,0,fixed,2,0,3.12
48495,47,<=100000,0,Private,2,1,Single,M,< = 0.50,8,191994,1,13,Central,1,0,< 6,0,freelance,2,80000,-7.248
35721,55,> 100000,0,Private,4,0,Single,F,< = 0.10,3,243838,2,17,Central,0,0,< 6,0,partime,1,0,1.708474576
18039,47,> 100000,0,Private,1,0,Married,F,< = 0.10,6,256806,1,18,North,0,0,> = 6,0,fixed,7,3400,2
91984,54,> 100000,0,Private,4,1,Single,M,< = 0.10,7,159517,1,15,North,0,0,> = 6,0,freelance,11,13600,8
24028,44,> 100000,0,Private,3,1,Single,M,< = 0.10,14,78016,1,13,North,0,0,> = 6,0,freelance,3,6000,2.589473684
76886,34,< = 50000,1,Private,1,1,Married,F,< = 0.10,8,146862,2,10,North,1,0,> = 6,0,freelance,2,5000,3.777777778
49232,42,<=100000,0,Govt,3,0,Married,F,< = 0.10,15,275311,2,7,Central,1,1,> = 6,0,fixed,0,15000,3.54
85534,45,> 100000,0,Private,4,1,Married,F,> 0.50,6,159827,2,8,South,0,0,> = 6,0,freelance,7,0,1.751824818
60986,37,<=100000,0,Private,3,1,Single,F,> 0.50,11,112584,2,8,Central,0,0,< 6,0,partime,0,0,1.26
41077,50,<=100000,1,Private,1,0,Married,F,< = 0.10,1,272460,2,16,South,1,0,< 6,0,partime,2,4500,1.666666667
94715,43,<=100000,0,Govt,4,1,Married,F,< = 0.50,7,62945,2,9,Central,0,0,< 6,0,fixed,2,0,-7.2
27869,44,< = 35000,0,Govt,4,0,Married,M,< = 0.10,11,255403,1,7,North,0,0,> = 6,0,freelance,0,0,1.26
65789,49,<=100000,0,Private,2,0,Single,F,< = 0.10,6,172461,2,18,Central,0,0,< 6,0,others,5,4000,0.567272727
65064,41,<=100000,0,Govt,4,1,Married,M,< = 0.10,9,50055,1,7,North,0,0,< 6,0,fixed,16,4500,1.665
7649,41,<=100000,0,Govt,3,0,Single,F,< = 0.50,10,107094,1,10,Central,1,1,> = 6,1,fixed,11,7000,9.825
87857,39,<=100000,0,Self-Employed,1,0,Single,F,< = 0.50,10,60595,2,10,South,1,0,> = 6,1,freelance,19,7000,5.2
64751,38,> 100000,0,Govt,2,1,Married,F,< = 0.10,4,76781,1,7,South,0,0,< 6,0,fixed,12,0,3.6
76243,38,<=100000,0,Private,2,0,Married,F,< = 0.50,11,91087,2,9,South,1,1,< 6,1,fixed,15,0,2.311111111
18211,36,< = 50000,0,Private,1,1,Single,M,< = 0.10,12,82065,1,9,South,0,0,< 6,0,fixed,2,6300,3.06
20730,40,<=100000,0,Private,3,1,Single,F,< = 0.10,6,133779,2,7,North,0,0,> = 6,0,freelance,12,0,0.369230769
87813,44,> 100000,0,Private,4,2,Single,M,< = 0.10,13,140783,1,11,North,0,0,< 6,0,others,2,4300,1.344
23885,49,> 100000,0,Private,3,0,Married,M,> 0.50,13,147117,1,16,Central,0,0,< 6,0,freelance,3,3500,1.74
48985,42,< = 50000,0,Govt,1,0,Single,M,< = 0.10,7,106442,2,10,South,0,0,< 6,0,freelance,0,0,8.55
2096,43,<=100000,0,Private,3,1,Married,M,> 0.50,15,274464,2,7,South,0,0,> = 6,0,others,10,0,8.4
44939,42,<=100000,0,Govt,1,2,Married,F,< = 0.10,15,122160,2,9,South,0,0,< 6,0,partime,1,0,5.228571429
56469,53,<=100000,0,Private,1,1,Single,M,> 0.50,9,210164,1,16,North,1,0,< 6,1,fixed,10,3000,7.3
24842,42,<=100000,0,Private,3,1,Married,F,> 0.50,15,68033,2,16,North,0,0,> = 6,0,freelance,3,0,0.857142857
22008,35,<=100000,0,Private,2,1,Single,M,< = 0.50,11,285446,2,6,Central,0,0,> = 6,0,fixed,11,2000,5.284285714
44121,35,<=100000,0,Private,4,2,Single,F,> 0.50,10,183490,1,9,South,1,1,< 6,1,fixed,19,7000,5.314285714
64606,36,<=100000,0,Private,2,0,Single,F,< = 0.10,10,205784,1,8,Central,0,0,< 6,0,freelance,2,11000,2.928
9337,44,> 100000,0,Private,4,2,Married,F,< = 0.50,14,53462,2,8,South,0,0,< 6,0,partime,0,0,6.2
6823,35,< = 50000,0,Govt,1,0,Married,F,< = 0.50,15,291993,2,6,North,1,2,> = 6,1,fixed,6,15000,2.6
12460,52,<=100000,0,Private,2,1,Single,F,< = 0.50,5,135121,1,18,North,0,0,< 6,0,partime,0,8000,0
37583,43,<=100000,0,Govt,1,0,Married,F,< = 0.10,14,91169,1,7,South,0,0,< 6,0,freelance,1,3000,3.68
39299,35,<=100000,0,Private,3,2,Married,F,< = 0.10,6,83201,2,10,South,0,0,> = 6,0,fixed,2,10000,1.627826087
27343,45,> 100000,0,Private,4,1,Single,F,< = 0.50,11,91124,2,19,North,0,0,> = 6,0,freelance,12,0,0.369230769
87287,43,> 100000,0,Private,2,1,Single,F,< = 0.50,6,150211,2,11,South,0,0,> = 6,0,fixed,2,0,2.855696203
53990,51,> 100000,0,Govt,2,2,Single,M,< = 0.10,8,103794,1,19,North,0,0,> = 6,0,freelance,0,4000,0.894117647
78228,37,<=100000,0,Private,2,1,Married,F,< = 0.10,8,273075,2,7,South,1,1,< 6,0,fixed,15,0,7.066666667
2537,44,<=100000,0,Private,2,1,Single,F,< = 0.50,8,231539,1,9,Central,0,0,< 6,0,fixed,10,7500,1.080691643
88176,39,< = 50000,0,Self-Employed,2,1,Married,M,< = 0.10,14,256692,1,9,South,0,0,> = 6,0,partime,0,0,1.17
60428,28,< = 35000,0,Private,2,0,Married,F,< = 0.10,11,129393,1,5,Central,0,0,> = 6,0,partime,0,0,3.06
66217,44,> 100000,0,Private,1,1,Married,F,< = 0.50,8,154248,2,11,Central,1,1,> = 6,0,fixed,5,0,3.436363636
99170,34,> 100000,0,Govt,4,1,Married,F,< = 0.50,9,70022,1,7,South,0,0,> = 6,0,freelance,1,65000,0.256
42244,35,< = 50000,0,Govt,2,1,Married,F,< = 0.50,15,160867,2,8,Central,0,0,< 6,0,freelance,2,2000,1.44
18793,35,< = 50000,0,Govt,4,1,Single,F,< = 0.10,11,255802,2,6,North,1,1,> = 6,0,freelance,0,0,2.64
44710,43,<=100000,0,Private,4,2,Single,F,< = 0.10,1,290033,1,10,North,0,0,< 6,0,fixed,10,5000,4.04
39953,35,<=100000,0,Private,2,0,Married,F,< = 0.50,3,285951,2,10,Central,1,0,> = 6,1,others,0,5500,0.384
85722,51,> 100000,0,Private,1,1,Married,F,< = 0.10,4,206211,1,20,North,0,0,> = 6,0,fixed,21,3000,5.04
95941,23,< = 25000,0,Govt,3,0,Single,F,> 0.50,11,50944,1,3,South,1,0,< 6,1,others,0,4500,3.325714286
27152,24,< = 15000,0,Govt,3,1,Married,F,< = 0.10,4,222133,1,1,North,0,0,> = 6,0,fixed,20,5000,6.894545455
3160,36,< = 50000,0,Govt,4,1,Married,M,< = 0.10,11,229898,2,8,South,0,0,> = 6,0,freelance,3,3500,-2.8
73669,45,> 100000,0,Private,1,0,Married,M,< = 0.10,7,125266,1,19,Central,0,0,> = 6,0,fixed,6,0,4.8
72161,44,< = 50000,0,Private,1,0,Married,F,< = 0.10,9,82398,2,8,South,0,0,> = 6,0,fixed,7,4000,0.097560976
73169,36,<=100000,0,Private,2,1,Married,M,< = 0.10,10,231826,1,10,Central,1,1,< 6,0,fixed,4,0,2.464
13332,41,< = 50000,0,Govt,1,1,Married,M,< = 0.10,6,149162,2,11,Central,0,0,< 6,0,partime,1,5000,5.823529412
51507,42,< = 35000,0,Private,3,0,Single,M,< = 0.10,2,261800,1,6,North,0,0,< 6,0,fixed,1,0,1.538461538
65515,42,<=100000,0,Private,4,1,Married,M,> 0.50,14,174366,2,6,North,1,1,< 6,0,fixed,3,4000,1.23
88535,44,> 100000,0,Private,4,1,Single,M,< = 0.10,9,153884,2,13,North,1,1,< 6,0,fixed,5,0,1.2
83084,54,> 100000,0,Govt,2,0,Married,F,> 0.50,12,121133,1,17,North,1,1,< 6,0,fixed,3,5000,4.235294118
34696,44,> 100000,0,Private,1,1,Single,M,< = 0.50,3,280589,1,15,South,0,0,< 6,0,freelance,0,0,2.5875
12396,41,<=100000,0,Private,4,2,Married,M,< = 0.10,0,288054,2,10,Central,0,0,> = 6,0,fixed,5,0,1.185882353
43196,37,< = 50000,0,Private,4,2,Single,F,< = 0.10,2,246554,1,10,South,1,1,> = 6,1,freelance,7,4000,2.7
79785,38,<=100000,0,Private,2,2,Married,F,< = 0.50,15,291531,1,6,North,1,1,> = 6,0,fixed,1,0,3.413333333
97572,39,< = 50000,0,Govt,3,2,Married,F,< = 0.50,14,295710,1,10,North,1,1,< 6,1,fixed,2,0,1.25
66635,33,<=100000,0,Private,1,0,Married,F,< = 0.50,7,179209,2,7,North,1,1,> = 6,1,fixed,13,7500,8.7
24808,45,< = 50000,1,Private,1,0,Single,F,< = 0.10,14,114622,1,9,Central,0,0,> = 6,0,fixed,8,15000,-1.071428571
99673,34,<=100000,0,Govt,2,0,Married,M,> 0.50,1,102153,1,10,Central,1,1,> = 6,1,fixed,5,0,5.12
86150,52,> 100000,0,Private,1,2,Married,F,< = 0.10,13,173864,1,19,North,0,0,> = 6,0,partime,0,0,0.3
44555,43,> 100000,0,Govt,1,0,Married,F,< = 0.10,1,115690,1,12,North,1,1,> = 6,0,freelance,3,6000,2.589473684
72872,38,<=100000,0,Private,2,1,Single,M,< = 0.50,6,106255,1,7,South,0,0,> = 6,0,partime,1,2500,-0.3375
55650,37,<=100000,0,Private,3,1,Single,M,> 0.50,13,201911,2,7,South,1,0,> = 6,1,fixed,10,4500,2.7
4724,38,> 100000,0,Private,1,1,Single,F,< = 0.10,6,297479,2,10,South,0,0,< 6,0,freelance,3,0,2.463157895
8007,41,< = 50000,0,Govt,4,1,Married,F,> 0.50,6,142526,2,7,Central,1,1,< 6,1,fixed,3,0,5.737704918
85576,53,> 100000,0,Private,3,1,Single,M,< = 0.50,7,236475,1,19,South,1,0,> = 6,0,fixed,1,0,3.128571429
46209,42,<=100000,0,Private,1,1,Single,F,< = 0.10,5,166284,1,14,Central,1,1,< 6,0,fixed,0,0,6.184615385
12914,27,< = 25000,0,Self-Employed,4,1,Single,M,< = 0.10,15,224588,1,5,South,0,0,> = 6,0,fixed,1,0,0.9
5789,25,< = 25000,0,Govt,2,0,Married,F,< = 0.50,12,247145,2,2,North,0,0,< 6,0,partime,5,0,1.8
80913,45,> 100000,0,Private,4,0,Married,F,> 0.50,8,158821,2,18,Central,0,0,< 6,0,freelance,20,101,6
85170,40,> 100000,0,Private,3,1,Married,M,< = 0.10,0,162900,2,8,North,0,0,< 6,0,fixed,5,0,1.2
9964,40,<=100000,0,Private,1,0,Single,F,> 0.50,13,81247,1,8,North,0,0,< 6,0,fixed,6,5000,1.899280576
29829,40,< = 50000,0,Private,3,0,Single,M,< = 0.10,8,193199,2,10,Central,0,0,< 6,0,partime,1,2000,5.6
78947,28,< = 25000,0,Private,1,0,Married,F,< = 0.10,6,164166,2,1,South,0,0,> = 6,0,freelance,15,7000,-0.76
57427,39,<=100000,0,Private,3,1,Single,M,< = 0.10,15,114618,2,7,South,0,0,> = 6,0,fixed,18,4000,-0.319272727
33403,43,<=100000,0,Govt,4,0,Married,M,< = 0.10,13,114421,1,12,North,0,0,> = 6,0,freelance,0,2800,-2.377142857
59147,27,< = 15000,0,Private,1,1,Married,F,< = 0.10,4,106422,2,3,Central,0,0,> = 6,0,fixed,4,0,3.657142857
18564,48,<=100000,1,Private,4,0,Single,M,< = 0.10,15,290852,1,20,South,0,0,< 6,0,fixed,1,0,1.2
8272,26,< = 15000,0,Govt,3,1,Married,F,> 0.50,12,63432,2,2,South,1,0,> = 6,1,partime,1,3000,7.2
98469,31,< = 35000,0,Govt,1,0,Married,M,< = 0.50,10,266820,2,3,Central,1,0,> = 6,1,others,0,5000,10.4
31760,35,> 100000,0,Private,2,0,Single,F,< = 0.10,14,175269,2,10,South,0,0,< 6,0,others,0,3850,4.126736842
76139,45,< = 35000,0,Govt,1,1,Married,M,< = 0.10,14,183535,1,6,Central,0,0,< 6,0,fixed,8,0,3.915789474
20799,47,> 100000,0,Private,3,2,Married,F,< = 0.50,15,142199,2,12,Central,0,0,< 6,0,fixed,0,0,1.681528662
65061,43,> 100000,0,Govt,4,1,Single,F,< = 0.50,15,273901,2,20,Central,0,0,> = 6,0,fixed,1,4000,1.476923077
35351,43,> 100000,0,Private,4,2,Single,F,> 0.50,11,120878,1,17,Central,0,0,> = 6,0,partime,2,4500,1.666666667
81708,42,< = 50000,0,Govt,2,1,Married,F,< = 0.10,10,117520,2,9,North,0,0,< 6,0,freelance,10,7000,4.581818182
18878,45,<=100000,0,Govt,3,1,Married,F,< = 0.10,11,150324,2,11,Central,0,0,> = 6,0,fixed,9,1600,2.4
50785,48,<=100000,0,Private,4,0,Married,F,< = 0.10,10,178120,2,18,Central,0,0,> = 6,0,freelance,0,4000,1.512
27272,36,< = 35000,0,Private,1,2,Married,M,> 0.50,14,293969,2,10,Central,0,0,< 6,0,fixed,14,4000,1.830508475
82832,45,< = 50000,0,Govt,3,2,Married,M,< = 0.10,14,62155,2,10,Central,0,0,> = 6,0,partime,1,0,1.68
12130,45,< = 50000,0,Private,2,0,Single,M,< = 0.10,6,90304,1,8,Central,0,0,> = 6,0,partime,0,0,1.92
